UserId,PostId,TimeStamp,content
U595,P16423,44660.09,"#Ahora #putin #russia #ucrania
Cuba comenzar a aceptar tarjetas Mir rusas en el verano. https://t.co/xnpAhykbBf"
U595,P16424,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine Fotos de Andreevka, Regin de Kiev. https://t.co/zBXWUcIzT5 https://t.co/kB0YNSRaNx"
U916,P16426,44660.09,"@Squeezemusette @RealScottRitter Kramatorsk Missile Attack - Missile Origin Trajectory 

#UkraineRussianWar #UkraineWar #Kramatorsk #KramatorskMassacre 

https://t.co/lfLz28YQFG"
U595,P16427,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine En Chernigov, los rusos abandonaron un tanque T-72B despus de que se cayera de un puente. https://t.co/TY2pEv70Ag https://t.co/45X0KeQx95"
U916,P16428,44660.09,"@RealScottRitter @Squeezemusette Kramatorsk Missile Attack - Missile Origin Trajectory 

#UkraineRussianWar #UkraineWar #Kramatorsk #KramatorskMassacre 

https://t.co/lfLz28YQFG"
U595,P16429,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine Video de Kramatorsk apenas ocurri el ataque https://t.co/MZxCgOe8Qq https://t.co/gBrIimhGhu"
U807,P16430,44660.09,"G fuck dig selv, Putin
Danish

#RussiaInvadedUkraine #FuckPutin #PutinsWar #Ukraine"
U595,P16431,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine As fue el ataque a la estacin de tren de Kramatorsk
El nmero de muertos aument a 50 personas, inform, Pavlo Kyrylenko, gobernador de Donetsk https://t.co/qkvqVRUaMs https://t.co/v5QC6vQlDz"
U3084,P16432,44660.09,"In the six weeks of the #UkraineWar, Moscow has been accused of 5,149 crimes of aggression and war crimes, Ukraines foreign ministry said 

https://t.co/J2Sb1vFZxR"
U595,P16433,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine Segn la ONU, debido a la guerra entre Rusia y Ucrania, 11,4 millones de personas se vieron obligadas a huir en busca de seguridad. https://t.co/e7tmZl5OAF https://t.co/v1zNaOH2xz"
U807,P16434,44660.09," # 

#NoWar #StopPutinNOW #StandWithUkraine"
U595,P16435,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine Gran Bretaa enviar vehculos blindados Mastiff a Ucrania, indic el ministro de Defensa britnico, Ben Wallace https://t.co/AZSwDFGqWQ https://t.co/woOwRU38LK"
U595,P16437,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine Los cuerpos de los muertos y el equipaje de los pasajeros fueron retirados de la estacin de tren de Kramatorsk. Ahora est vaca, con solo unos pocos trabajadores tapiando las ventanas. https://t.co/D1klMzTKW8 https://t.co/2SJp8R6uSc"
U595,P16438,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine La gente tomaba el sol y esperaba el tren. Despus de la explosin, todos cayeron, dijo un testigo presencial del bombardeo a la estacin de tren de Kramatorsk por parte de los rusos https://t.co/jITI87vcub https://t.co/omwmsDYQMH"
U595,P16439,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine La presidenta de la Comisin Europea, Ursula von der Leyen, y el jefe de la diplomacia de la UE, Josep Borrell, en Bucha.

En las bolsas negras, frente a ellos, estn los cuerpos de civiles muertos. https://t.co/dDNF4JiXaO https://t.co/Jvv70Hc3Im"
U4171,P16440,44660.09,"this is UNACCEPTABLE.

read my whole thread  to see why countries must #ArmUkraine #ArmUkraineNow countries that TRULY #StandWithUkraine would give them what they asked for

#UkraineWar #Ukraine #StopRussia
#RussiaInvadedUkraine #UkraineRussiaWar
https://t.co/t3ONW3K9u6"
U807,P16442,44660.09,"Jdi kurva, putin
Czech

#StopRussianAggression #UkraineUnderAttack #FuckPutin #RussiaWarCrimes"
U778,P16443,44660.09,#Hope #Ukraine #Biden amplified #ZelenskyyUA made it viral#Putin #Russia attack on their #Democracy is an attack on all #Democracies #EnoughIsEnough #Georgia #Syria #Crimea-#EU nations #ClimateActionNow not be #Russian #FossilFuel dependent https://t.co/GSMC5YrAUO
U807,P16444,44660.09,"The mayor of #Chenihiv  Vladislav Atroshenko, announced that it will take no less than four years to rebuild the city from #Russian shelling.             
Earlier, the mayor announced that 70 of Chernihiv has been destroyed by Russian troops.
#SupportUkraine #StandUpForUkraine"
U595,P16445,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine 67 cuerpos de personas muertas fueron encontrados en una fosa comn en el territorio de la iglesia de San Andrs, en Bucha. https://t.co/Vvxwi2tgho https://t.co/11AKH82KuW"
U595,P16447,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine En Mariupol, el ejrcito ucraniano Azov sigue destruyendo a los rusos https://t.co/8gWuLJzR3i https://t.co/4dHKj1EeBq"
U595,P16448,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine En Mariupol, el ejrcito ucraniano Azov sigue destruyendo a los rusos https://t.co/9MCekN9B5t https://t.co/TLj6K4yvW6"
U3101,P16449,44660.09,#Ukraine: Footage from Ukrainian UAV shows the detonation of a Russian tank ammunitions as a result of a Javelin strike https://t.co/3Mi7KWCnG7
U807,P16450,44660.09,"Be Careful my Friends

I am receiving emails purportedly from Ukraine asking for help and they are from Russian intelligence.

They are trying to infiltrate our ranks

#SlavaUkraini 
#stopputinnow 
#cyberwarrior"
U595,P16451,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine En Kiev, comenz la reunin entre Ursula von der Leyen, Josep Borrell y el Presidente, Zelensky 

Tras las conversaciones, harn declaraciones a los medios de comunicacin. https://t.co/kqyq463oY3 https://t.co/uZVI7syfO4"
U595,P16452,44660.09,"#Ahora #putin #russia #ucrania
En Mosc, una joven fue detenida cerca del edificio del Ministerio de Defensa, luego de manifestarse contra la guerra en Ucrania. https://t.co/68JyT8KlwB https://t.co/WmkMQxzlQl"
U916,P16453,44660.09,"Kramatorsk Missile Attack
3/Thread
If the missile was intercepted, missile body not fully broken, but warhead separated intact and fell within 100 yrds is unlikely, very likely explode on air. likely missile engine failure.

#Ukraine #UkraineWar #Kramatorsk #KramatorskMassacre https://t.co/5Npje95lTb"
U595,P16455,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine Un nmero terrible. Los rusos secuestraron a ms de 121.000 nios ucranianos.

Algunos fueron llevados por los rusos a Donetsk, y luego a Taganrog. Estos son hurfanos como nios con padres, segn la Defensora del Pueblo, Denisova. https://t.co/upnBO5hVYw"
U3926,P16457,44660.09,"important to know, but disturbing

#Ukraine  https://t.co/aIUd9eESH1"
U807,P16459,44660.09,"Mine kuradi ise, Putin
Estonian

#Ukraine #RussiaWarCrimes #RussiaInvadedUkraine #UkraineUnderAttack"
U509,P16460,44660.09,"Editorial  #Putin should take note of the views of the global community and end the war immediately. #RussiaUkraineConflict  
https://t.co/65Q0qtZjRp"
U595,P16461,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine El presidente de Ucrania, Volodymyr Zelenskyi, inici su encuentro con la presidenta de la Comisin Europea, Ursula von der Leyen, y el representante de la Unin Europea para Asuntos Exteriores y Poltica de Seguridad, Josep Borrell https://t.co/8AmQccDJd8"
U595,P16462,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine En un nuevo paquete de sanciones, la UE prohibi a los ciudadanos de Rusia y Bielorrusia depositar criptomonedas https://t.co/OUiRxZ8JwV"
U595,P16464,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine Los cuerpos de 132 personas ejecutadas fueron encontrados en Makarov, en la regin de Kiev. El pueblo fue destruido en un 40.
Esto fue anunciado por el alcalde de Makarov, Vadim Tokar https://t.co/Q10dIX9iKz"
U273,P16465,44660.09,"America China Conflict  China      America  

#AmericaChinaConflict #RussiaUkraineWar #TalkingPointWithKishoreAjwani @KishoreAjwani 

https://t.co/ufNsKkf8pK"
U59,P16466,44660.09,"#StandWithUkraine 
 
https://t.co/3JHsLngAJX Is Now Playing - 
Def Leppard - Rock Of Ages - Video:  https://t.co/eogftHvIeg"
U595,P16467,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine Despus de la visita a Bucha, Ursula von der Leyen dijo que los responsables de las atrocidades cometidas all seran llevados ante la justicia. https://t.co/fhu0OnjxAe"
U62,P16469,44660.09,"#Ukrainian officials: 67 buried in #Bucha mass grave
Associated Press @AP
 on YouTube https://t.co/1QtZOXEXQ8"
U595,P16470,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine Gran Bretaa enviar ms misiles antiareos y antitanque a Ucrania como parte de un nuevo paquete de equipamiento militar por valor de 130 millones de dlares. https://t.co/Uu6QdipMyJ https://t.co/JV6NSAtRBN"
U595,P16473,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine Los cuerpos de 132 civiles baleados fueron encontrados en Makarov, distrito de Bucha https://t.co/CdfBprSCmo https://t.co/mQyLxq7PZ5"
U192,P16474,44660.09,#CNN is Treating #AzovBattalion #Genocide of #RussianSpeakers in #Donbass Like It Did amp Still Does #Trump in USA24/7 #FakeNews Desperately  Repeated Over amp Over #msnbc #foxnews #nytimes #wsj #cnbc #politico #huffpost #newsmax #npr #fox #nyt #wapo #nbc #cbs #NATO #EU #g7 #drudge
U807,P16475,44660.09,"G fuck dig selv, Putin
Danish

#RussiaInvadedUkraine #StandWithUkraine #Ukraine #StopRussianAggression"
U595,P16477,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine Ucrania comprar unidades de artillera autopropulsadas Zuzana a Eslovaquia.

Ucrania recibir 2 bateras de equipos, es decir, 16 automviles. Anteriormente, Eslovaquia entreg el sistema de defensa area S-300 a Ucrania. https://t.co/JuZ471oXvk"
U595,P16480,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine El presidente Biden sobre el ataque a Kramatorsk:

El ataque a la estacin de tren de Ucrania es otra terrible atrocidad cometida por Rusia, durante la cual fueron atacados civiles que intentaban evacuar y llegar a un lugar seguro. https://t.co/CUNPURBT01"
U595,P16481,44660.09,"#Ahora #putin #russia #ucrania
Pars est lista para ir ms all y prohibir la importacin de petrleo ruso, dijo el ministro de Finanzas francs, Bruno Le Maire. https://t.co/nnoz0eZfxw https://t.co/DMPGTZBnJN"
U595,P16483,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine Repblica Checa transfiri a Ucrania 5 tanques T-72, sistemas de misiles de lanzamiento mltiple, obuses y vehculos de combate de infantera. https://t.co/h1l68Yq8VK https://t.co/ab9VAvvvfM"
U595,P16484,44660.09,"#Russia #Ukraine  
La Unin Europea tambin congel los activos de VTB, Novikombank, Sovcombank, Otkritie Bank y 14 empresas industriales y de transporte. https://t.co/9snCPteNhr"
U595,P16487,44660.09,"#Russia #Ukraine  
La UE public una nueva lista de sanciones a oligarcas rusos y las hijas de Putin. 
Deripaska, Gref, Kerimov-ml, Kesaev, Bazhaev, Berezkin, Bogdanov, Shulgin, Rotenberg, as como las dos hijas de Putin, Tikhonova y Vorontsova fueron incluidos en ella. https://t.co/Da4iK7Yiqh"
U192,P16488,44660.09,#Putin Realizes Defeat #AzovBattalion in #Donbass amp #Odessa amp He Can Walk into #Kiev without Damaging HOLY CITY#msnbc #foxnews #nytimes #cnn #wsj #cnbc #politico #huffpost #newsmax #gop #npr #fox #nyt #wapo #nbc #cbs #NATO #EU #g7 #drudge #germany #lviv #russia #RussiaUkraineWar https://t.co/Lb0RwEXlaD
U595,P16489,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine Hay cientos de vctimas ms bajo los escombros en Borodianka, dijo el alcalde, Georgy Yerko https://t.co/vZbAejxjfJ"
U3342,P16491,44660.09,"Coverage of #UkraineWar by 3 main US TV networks is consistent with my content analysis of politics of their coverage of #Ukraine, #Russia amp other post-Soviet countries, in particular, wars in these countries. I call such coverage virtual reality. 5/
https://t.co/kK2Wo61MAX"
U807,P16492,44660.09," , 
Serbian

#UkraineUnderAttack #UkraineRussiaWar #RussianWarCrimes #StandWithUkraine"
U192,P16496,44660.09,"If England Can Survive without #EU, #Russia Can Too. #Brexit proves This.#msnbc #foxnews #nytimes #cnn #wsj #cnbc #politico #huffpost #newsmax #gop #npr #fox #nyt #wapo #nbc #cbs #NATO #EU #g7 #drudge #germany #lviv #putin #china #g20 #bbc #uk #france https://t.co/TZgbnC0rKt"
U763,P16497,44660.09,"  -    

#Zelenskyy #RussiaArmy #UkraineSoldiers

https://t.co/Evbr1Xqa0K"
U1325,P16498,44660.09,#Ukraine #RussoUkrainianWar #Russia #CIA #USA #WashingtonDC https://t.co/uxCF7twuz7
U595,P16499,44660.09,"#Ahora #putin #russia #ucrania
Tras el fracaso de la operacin especial, la Federacin Rusa reorganizar el comando en Ucrania. Ahora las fuerzas de ocupacin estn comandadas por un general con amplia experiencia en Siria, el general Alexander Dvornikov, segn la BBC. https://t.co/XHO4MpMVYU"
U587,P16500,44660.09,"Actualizacin del Eje Sur:
 Es probable que los contraataques de #Ucrania hayan tomado ms territorio al oeste de #Kherson , amenazando el control de la ciudad por parte de #Rusia . Las fuerzas rusas en direccin sur permanecen a la defensiva y continan perdiendo terreno. https://t.co/SOOpgEPT4Y"
U4120,P16502,44660.09,"In a break with the past, U.S. is using intel to fight an info war with #Russia, even when the intel isnt rock solid
It doesnt have tobe solid intelligence, one U.S. official said. Its more important to get out ahead of them, #Putin specifically, before they do something. https://t.co/FRRl8gmpXk"
U595,P16503,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine Kramatorsk: 52 muertos en la estacin de tren, 109 heridos. https://t.co/n2skdXQGRH"
U192,P16504,44660.09,Americans have NO CLUE How To Save Large Cities from Becoming Cesspools of Violence amp Crime...#msnbc #foxnews #nytimes #cnn #wsj #cnbc #politico #huffpost #newsmax #gop #npr #fox #nyt #wapo #nbc #cbs #EU #g7 #drudge #nyc #chicago #biden #pelosi https://t.co/GhBsyxMMyL
U595,P16505,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine El ejrcito ucraniano destruy un tanque ruso que se rompe en mltiples partes https://t.co/BSoMF3BfiT https://t.co/XuCcmAbNrJ"
U430,P16506,44660.09,"Some big name influencers with massive followers keep attention on #Ukraine going. 

Many are not.

Many ignore. Those people would also ignore Holocaust. They also would ignore Syria and Rwanda.

Were all watching Holocaust of a nation. Jets amp tanks needed. Not prayers amp food https://t.co/HUL2Q9VXC8"
U807,P16507,44660.09,"Id si pieprzy, Putin
Polish

#StopPutin #PutinWarCrimes #StopRussianAggression #Ukraine"
U192,P16508,44660.09,#Russian Patriarch says #Orthodox faithful are holding back the antichrist https://t.co/XisRSyRXHx #msnbc #foxnews #nytimes #cnn #wsj #cnbc #politico #huffpost #newsmax #gop #npr #fox #nyt #wapo #nbc #cbs #NATO #EU #g7 #drudge #germany #lviv
U595,P16510,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine El ejrcito ruso ahora est aumentando la cantidad de equipos militares a lo largo de la frontera, fortaleciendo la inteligencia e identificando nuevas direcciones de ataque, inform Anna Malyar, viceministra de Defensa https://t.co/W9wDQhhlzM"
U3084,P16511,44660.09,#Russia denies attacking #Ukraine train station that killed over 35 people  Watch https://t.co/lPQzDDjEAH
U192,P16512,44660.09,#CNN is Treating #AzovBattalion #Genocide of #RussianSpeakers in #Donbass Like It Did amp Still Does #Trump in USA24/7 #FakeNews Desperately  Repeated Over amp Over #msnbc #foxnews #nytimes #wsj #cnbc #politico #huffpost #newsmax #npr #fox #nyt #wapo #nbc #cbs #NATO #EU #g7 #drudge
U595,P16513,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine 7.3 mil millones de dlares en activos relacionados con Rusia fueron congelados en las Islas Caimn, informa Cayman Compass https://t.co/Shk5sBVoDN https://t.co/MdehBKHv86"
U595,P16515,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine As estn las calles de la ciudad de Mariupol https://t.co/LAtUlria22 https://t.co/8xd6glwGhX"
U192,P16516,44660.09,Notion #AzovBattalion Being Supplied More Weapons for #Donbass BY TRUCK FROM #LVIV is Rather Doubtful. Its 600 Miles across Flat Land #msnbc #foxnews #nytimes #cnn #wsj #cnbc #politico #huffpost #newsmax #gop #npr #fox #nyt #wapo #nbc #cbs #NATO #EU #g7 #drudge #germany #kiev https://t.co/raElJ58CpK
U595,P16517,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine Los niveles de radiacin alcanzaron niveles altos en Chernbil luego de los bombardeos y las excavaciones de las trincheras por parte de las tropas rusas https://t.co/Dbrbw7oPCk https://t.co/8BxoPBWoAc"
U595,P16518,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine: Habitantes regresaron a su distrito Shevchenko, y se encontraron con una ciudad destruida por los rusos https://t.co/RBxpVnhbrb https://t.co/L3d8fbyrBt"
U595,P16519,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine: Nuevo video de carga y envo de sistemas de defensa area S-300PMU eslovacos a Ucrania. https://t.co/7jgfn4UCdo https://t.co/zSDEK5FISc"
U192,P16521,44660.09,US amp Western Dominance of The World Ends in #Ukraine. Consequences This WAR YET to be Fully Recognized. Its End of an Era: 1600 to 2022. #msnbc #foxnews #nytimes #wsj #cnbc #politico #huffpost #newsmax #gop #npr #fox #nyt #wapo #nbc #cbs #NATO #EU #g7 #drudge #germany #lviv https://t.co/Fvcpw5Z5dA
U569,P16523,44660.09,"@lapatina Send the devil in jail forever 
STAND WITH #UKRAINE"
U4171,P16524,44660.09,"Any sansctions against  and  

They are doing their best helping killing Ukrainian since 2014 supplying the russia with weapons.

Tanks delivery is blocked by Germany since 2014 as well
https://t.co/kLb5QPseUO

#StopRussia #StandWithUkraine #stoprussian #Ukraine"
U595,P16525,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine En muy poco tiempo, los Ucranianos lograron reconstruir un puente en Irpin https://t.co/4Ieb0e4M4Z https://t.co/UpZFkUJ5zi"
U160,P16526,44660.09,"The fallout of #Ukraines crisis on other regions is alarming. In the #MiddleEast region alone:
- Lebanon wheat flour prices up 47
- Libya wheat flour prices up 15 
- Palestine wheat flour prices up 14
- Yemen cooking oil prices up 36 
- Syria cooking oil prices up 39 https://t.co/kAMIVddnBO"
U119,P16527,44660.09,"#EU #Ukraine #inclusion
https://t.co/yVkqheD8TL"
U595,P16528,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine: El perro antibombas contina detectando y ayudando a desactivar minas rusas https://t.co/3pkxBtFZki https://t.co/rj9oj8TSrs"
U807,P16529,44660.09,"Mene vittu itse, Putin
Finnish

#Ukraine #RussiaInvadedUkraine #StopRussianAggression #StandWithUkraine"
U595,P16530,44660.09,"#Ahora #putin #russia #ucrania
#Ukraine El Pentgono inform que ms de 40 grupos tcticos de batallones rusos estn ubicados en el rea de Donbass o cerca de ella https://t.co/Wl5fplZZwf https://t.co/I8xAcZzKxW"
U113,P16531,44660.09,@donlemon love the compassion for @Ukraine victims of bombing of the train station. Keep up the good work. Keep pushing Western politicians to do something other than stand and stare and send thoughts n prayers. #putin continues to dictate western policy through fear. Pathetic
U595,P16532,44660.09,"#Ahora #putin #russia #ucrania #Ukraine 
En Koln, Alemania, se llev a cabo una manifestacin con velas en reconocimiento a los fallecidos en Ucrania... https://t.co/X4LdjSIVQ9 https://t.co/Jk0mPpHYI2"
U482,P16533,44660.09,"@jaketapper @donlemon @CNN its about fn #money amp the #economy w/o #Russia ...at this point, its just #bullshit. F #Putin They cant fn handle #Ukraine, #respectfully amp #honorably... vs. @NATO amp the  F #Putin They know where he amp EVERY #Russian nuke is. A train station "
U595,P16534,44660.09,"#putin #russia #ucrania #Ukraine
El ejrcito ruso se est reagrupando en el este de Ucrania y planea avanzar hacia Jarkov.

As lo anunci el jefe de inteligencia militar de Ucrania, Kirill Budanov. https://t.co/5QKmzR3JNL"
U2724,P16535,44660.09,The utter horror of #evil is that the call for violence is so easy.  #UkraineInvasion https://t.co/HzqIBxO0Vi
U595,P16536,44660.09,"#putin #russia #ucrania #Ukraine
El FMI acord abrir una cuenta especial para ayudar a Ucrania.
La Junta Directiva del FMI abrir una cuenta especial para enviar dinero de los pases donantes para ayudar a Ucrania, dijo el Director Adjunto del FMI, Vladislav Rashkovan. https://t.co/jKa3iKuF5y"
U916,P16538,44660.09,"Kramatorsk Missile Attack
4/Thread
If the missile was intercepted, missile body not fully broken, but warhead separated intact and fell within 100 yrds is unlikely, very likely explode on air. likely missile engine failure.

#Ukraine #UkraineWar #Kramatorsk #KramatorskMassacre https://t.co/GT6TC7KgcB"
U782,P16539,44660.09,Americans who could not go to college are punishing with this initiative.  #Biden #college https://t.co/7fiIMobpst
U595,P16540,44660.09,"#Ahora #putin #russia #ucrania #Ukraine
El escritor Yevhen Bal, de 78 aos, muri cerca de Mariupol despus de haber sido torturado durante tres das por los invasores rusos. https://t.co/3tZnUXs1Bv https://t.co/svgW9Y0OD9"
U192,P16541,44660.09,Is #Kiev Reconsidering #AzovBattalion amp #NeoNazis as Their Future #msnbc #foxnews #nytimes #cnn #wsj #cnbc #politico #huffpost #newsmax #gop #npr #fox #nyt #wapo #nbc #cbs #NATO #EU #g7 #drudge #russia #kiev #lviv #putin https://t.co/7BAexnHLcS
U569,P16543,44660.09,@ukraineworld AFRICA STAND WITH #UKRAINE https://t.co/D5Izx5XcE6
U807,P16544,44660.09," ,   
Korean

#FuckPutin #RussianWarCrimes #Ukraine #RussiaInvadedUkraine"
U192,P16545,44660.09,Will #Zelenskys #AzovBatallion Celebrate NAZI HEROS OF WWII on #May9th To Counter #Moscows #VictoryDay Parades #msnbc #foxnews #nytimes #cnn #wsj #cnbc #politico #huffpost #newsmax #gop #npr #fox #nyt #wapo #nbc #cbs #NATO #EU #g7 #drudge #germany #lviv #putin #donbass https://t.co/0XcAg1bth9
U192,P16546,44660.09,Unlikely #Russia Allows Apartment Killer Missiles to Come Into #Ukraine without an Attempt to Stop Them. #Putin May Need to Close Down #Livi Soon.#msnbc #foxnews #nytimes #cnn #wsj #cnbc #politico #huffpost #newsmax #gop #npr #fox #nyt #wapo #nbc #cbs #NATO #EU #g7 #drudge https://t.co/raElJ58CpK
U181,P16547,44660.09,"Borodaynka, Ukrainian rescuers now find scores of dead bodies under debris

#Anonymous #FckPutin #StandWithUkraine #PutinIsaWarCriminal 
#RussianArmy #RussianInvasion #UkraineUnderAttak 
# #standwithukraine https://t.co/y7HRJh8ffY"
U10,P16549,44660.09,#Ukraines application for #EU membership will be considered by this summer - #European Commission President Ursula von der Leyen. https://t.co/Fl5S4JTGe5
U587,P16551,44660.09,"Actualizacin de #Mariupol :
 Las fuerzas #ucranianas continuaron resistiendo los ataques de #Rusia en reas del suroeste y este de Mariupol, especialmente en el puerto y la planta metalrgica de Azovstal, respectivamente. 
https://t.co/j7iIhls0Mg https://t.co/eIFL9SLK33"
U807,P16552,44660.09," , 
Bengali

#UkraineUnderAttack #FuckPutin #Ukraine #StandWithUkraine"
U201,P16553,44660.09,"THIS is what #WarCriminalPutin says #Ukraine is doing to #Ukrainians What if #Russian citizens would be less gullible Whats the logic of claiming a nation with a Jewish leader is a NAZI Arent the people smart enough to recognize #Putins lies
https://t.co/k1j6YEUK2n"
U569,P16554,44660.09,"@vonderleyen @ZelenskyyUa Ukraine will overcome darkness 
STAND WITH #UKRAINE and send the devil in jail forever"
U562,P16556,44660.09,"           ,  
https://t.co/0VPJ602j5x #RussiaUkraineWar https://t.co/thde57V7nm"
U220,P16557,44660.09,"The #Kramatorsk Tochka-U missile is used only by the Ukrainian army, #Russian Defense Ministry said. However, it wasnt the #Ukraine who bombed #Syria A photo of same missile from Syria in 2020 delivered by Tochka-U w fragmentation warhead to kill as many civilians as possible https://t.co/mkkimtfQGP"
U807,P16558,44660.09,"Go Fuck , 
Belarusian

#UkraineUnderAttack #IStandWithUkraine #PutinWarCrimes #StopRussianAggression"
U47,P16559,44660.09,Wikipedia non  libera...  Butac - Bufale Un Tanto Al Chilo #agentidelCremlino #ByoBlu #invasionedellUcraina #Odessa #rogodiOdessa #ucraina #wikipedia  https://t.co/cA6iPE6OXD
U2500,P16560,44660.09,"Ukrainian poll:

51 of the respondents believe that the Ukrainian government should ban the activities of the Ukrainian Orthodox #Church of Moscow Patriarchate in #Ukraine.

The ban is supported by 64 of respondents in the West and by 29 in the East.

https://t.co/8CAhuwJD7d"
U4199,P16561,44660.09,"This is terrorism not war. This butcher must be stopped.

#PutinWarCrimes 
#UkraineUnderSiege https://t.co/ra3t40WyJs"
U3874,P16562,44660.09,"52 Ukrainian civilians, including 5 children were killed by Russians today in #Kramatorsk, #Ukraine.
Russians targeted a railroad station with missile.
Death, despair and horror - this is what Russians bring to Ukraine.
#RussianGenocideOfUkrainians
#RussianWarCrimesInUkraine https://t.co/uMcWwfZIMa"
U181,P16563,44660.09,"ANYTHING for the gas.

#Anonymous #FckPutin #StandWithUkraine #PutinIsaWarCriminal 
#RussianArmy #RussianInvasion #UkraineUnderAttak 
# #standwithukraine https://t.co/t6mkXD3o3z"
U823,P16566,44660.09,"If #Russias army gets the order to invade your country, they will do the same with your country as well - #Ukraine 
https://t.co/UWdtG1FUo2"
U59,P16568,44660.09,"#StandWithUkraine 
 
https://t.co/3JHsLngAJX Is Now Playing - 
Journey - Dont Stop Belivin - Video:  https://t.co/N125Smg3rx"
U474,P16569,44660.09,"@SecDebHaaland @SecRaimondo @SecFudge @SecGranholm @AmbassadorTai @USAmbUN @SBAIsabel 

Demand #Biden #PublishERA Gals - 

#TrumpInSheepsClothing https://t.co/wn20Utz8YM"
U1143,P16570,44660.09,@gbazov The events um south of #Izyum are probably a great concern for the #Ukriane because its clear that the #Russians are now steadily and methodically pushing forward south from Izyum towards the #Sloviansk amp #Kramatorsk conglomeration. #Ukraina https://t.co/bXvsFqA9lZ
U569,P16572,44660.09,"@vonderleyen @JosepBorrellF To justice and jail forever 
STAND WITH #UKRAINE"
U3342,P16573,44660.09,"average of some 20 million U.S. viewers tune in to national news programs on one or more of the three networks. Thats roughly four times the number of people who rely on the major cable stations  Fox News, MSNBC, and CNN  for their news during prime time. #Ukraine #Russia 7/"
U329,P16576,44660.09,"People who fight for #Ukraine are only poets, artists, writers, unionists ....told me a Western journalist who whitewash Neo-Nazis. You can see from miles away that they know whats going on in....

#Russia #Putin https://t.co/jmFkpm1DVN"
U807,P16578,44660.09,"Pojeb sa, Putin, Putin
Slovak

#StopRussianAggression #FuckPutin #RussianWarCrimes #Ukraine"
U569,P16580,44660.09,"@KyivIndependent Dont stop helping #UKRAINE 
The devil will be destroyed forever"
U846,P16581,44660.09,"Le charbon et ptrole russes sont dsormais pays en yuan plutt quen dollars par la Chine. a sent le sapin pour le ptrodollar.
https://t.co/SeJ4OV32lu
#Ukraine #Zelensky #Poutine #Kiev #Azov #Russie"
U916,P16582,44660.09,"Kramatorsk Missile Attack
5/Thread
If the missile was intercepted, missile body not fully broken, but warhead separated intact and fell within 100 yrds is unlikely, very likely explode on air. likely missile engine failure.

#Ukraine #UkraineWar #Kramatorsk #KramatorskMassacre https://t.co/QsGf05vRFL"
U3829,P16583,44660.09,"A little history lesson that was going around in 2014, for the Russian apologists #UkraineRussianWar #RussianWarCrimes #kiev #bucha #BuchaMassacre #BuchaGenocide https://t.co/YRibNGPCRh"
U1436,P16585,44660.09,"Ukraine demands tough global response to train station missile strike https://t.co/Keij4KloV3
#SendTheJets #NATOSaveDonbas #RussiaOutOfUkraine #RemovePutin #StandWithUkraine #NoFlyZone #HelpUkraineNow   #UkraineMustNotFall #NATOInUkraineNow #StopPutinNOW #LendLease"
U807,P16587,44660.09,Putins former protege got UK visa after now-sanctioned Russian oligarch fixed up job #UkraineRussianWar #UkraineUnderAttack https://t.co/9hiech3rSu
U257,P16588,44660.09,#Putins Exploitation of #Africa Could Help Him Evade Sanctions https://t.co/laRahd6iDC
U807,P16589,44660.09,"Faru  ig, Ptn
Icelandic

#PutinWarCrimes #IStandWithUkraine #UkraineUnderAttack #RussiaWarCrimes"
